Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,Shooter10Amps,Shooter11Amps,IsStalled
08:38:49.216 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3987.011719,4000.927734,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,66.000000,0.000000,-219.000000,1,0,0.000000,0.000000,0
08:38:49.317 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4012.646484,4012.500000,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,66.000000,0.000000,-219.000000,1,0,0.000000,0.000000,0
08:38:49.418 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3991.113281,4007.958984,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,124.000000,0.000000,-219.000000,1,0,0.000000,0.000000,0
08:38:49.518 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4022.753906,3995.800781,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,453.000000,0.000000,-219.000000,1,0,0.000000,0.000000,0
08:38:49.618 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4004.882812,4020.556641,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,602.000000,0.000000,-219.000000,1,1,0.000000,0.000000,0
08:38:49.719 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4010.888672,4013.378906,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,932.000000,0.000000,-219.000000,1,0,0.000000,0.000000,0
08:38:49.819 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4013.671875,4012.500000,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,3976.000000,0.000000,-218.000000,1,0,0.000000,0.000000,0
08:38:49.919 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4035.937500,4038.574219,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,3976.000000,0.000000,-218.000000,1,0,0.000000,0.000000,0
08:38:50.020 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4060.400391,4052.197266,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,3976.000000,0.000000,-218.000000,1,0,0.000000,0.000000,0
08:38:50.120 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4052.929687,4036.083984,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,3976.000000,0.000000,-217.000000,1,0,0.000000,0.000000,0
08:38:50.222 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4041.357422,4019.091797,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4776.000000,0.000000,-217.000000,1,0,0.000000,0.000000,0
08:38:50.324 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4024.804687,4012.060547,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4982.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:50.424 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4007.666016,4002.539062,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4981.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:50.525 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3999.902344,3996.533203,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4981.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:50.624 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4001.513672,3992.871094,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4981.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:50.726 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4007.373047,3993.017578,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4981.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:50.826 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4009.863281,3993.310547,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4981.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:50.928 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4011.181641,3992.724609,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4980.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:51.029 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4011.181641,3995.068359,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4980.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:51.128 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4008.544922,3995.068359,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4980.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:51.228 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4008.544922,3996.826172,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4979.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:51.329 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4010.156250,3999.902344,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4979.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:51.429 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4006.347656,4005.175781,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4978.000000,0.000000,-216.000000,0,0,0.000000,0.000000,0
08:38:51.530 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4000.781250,4010.449219,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4978.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:51.630 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3999.902344,4012.353516,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,105.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4978.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:51.730 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4001.513672,4008.837891,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4977.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:51.830 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4006.933594,4006.640625,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4977.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:51.930 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4013.085937,4002.246094,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4977.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.030 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4010.302734,3999.609375,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4977.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.130 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3997.558594,3996.679687,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4977.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.232 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3988.037109,3993.310547,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4977.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.333 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3988.769531,3992.285156,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4976.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.434 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-3996.826172,3994.189453,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4975.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.534 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4001.513672,3997.412109,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4975.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.634 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4005.761719,4000.634766,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4975.000000,0.000000,-215.000000,0,0,0.000000,0.000000,0
08:38:52.734 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4009.423828,4002.392578,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4975.000000,0.000000,-214.000000,0,0,0.000000,0.000000,0
08:38:52.835 PM 03/02/2016,Autonomous Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,-4010.449219,4008.691406,-4000.000000,-4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,0.000000,4974.000000,0.000000,-214.000000,0,0,0.000000,0.000000,0
